MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice
85,RL,57.0,8846,CollgCr,5,5,1996,1996,VinylSd,VinylSd,0.0,Gd,TA,Av,GLQ,298,Unf,0,572,870,SBrkr,914,0,0,914,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1998.0,Unf,2,576,TA,TA,0,0,0,0,0,0,0,7,2006,WD,148000
60,FV,102.0,11143,Somerst,8,5,2004,2005,CemntBd,CmentBd,0.0,Gd,TA,No,Unf,0,Unf,0,1580,1580,SBrkr,1580,886,0,2466,0,0,3,0,4,1,Gd,8,Typ,1,Attchd,2004.0,RFn,2,610,TA,TA,159,214,0,0,0,0,0,12,2007,WD,340000
20,RL,88.0,11394,StoneBr,9,2,2010,2010,VinylSd,VinylSd,350.0,Ex,TA,Av,GLQ,1445,Unf,0,411,1856,SBrkr,1856,0,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,Attchd,2010.0,Fin,3,834,TA,TA,113,0,0,0,0,0,0,6,2010,New,394432
60,RL,60.0,8123,Gilbert,6,5,2000,2000,VinylSd,VinylSd,16.0,Gd,TA,No,Unf,0,Unf,0,982,982,SBrkr,1007,793,0,1800,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2000.0,Fin,2,463,TA,TA,100,63,0,0,0,0,0,6,2009,WD,179000
50,RL,50.0,5000,SWISU,5,6,1924,1950,BrkFace,Wd Sdng,0.0,TA,TA,No,LwQ,218,Unf,0,808,1026,SBrkr,1026,665,0,1691,0,0,2,0,3,1,Gd,6,Typ,1,Detchd,1924.0,Unf,1,308,TA,TA,0,0,242,0,0,0,0,5,2010,WD,127000
20,FV,60.0,7200,Somerst,7,5,2006,2006,VinylSd,VinylSd,0.0,Gd,Gd,No,Unf,0,Unf,0,1293,1293,SBrkr,1301,0,0,1301,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,2006.0,RFn,2,572,TA,TA,216,121,0,0,0,0,0,8,2006,New,187750
60,RL,79.0,9245,CollgCr,7,5,2006,2006,VinylSd,VinylSd,0.0,Gd,TA,Av,Unf,0,Unf,0,939,939,SBrkr,939,858,0,1797,0,0,2,1,3,1,Gd,8,Typ,0,Attchd,2006.0,RFn,2,639,TA,TA,144,53,0,0,0,0,0,4,2007,WD,213500
45,RH,60.0,9000,SawyerW,6,3,1928,1950,Wd Sdng,Wd Sdng,0.0,Fa,Fa,No,Unf,0,Unf,0,784,784,FuseA,784,0,0,784,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1950.0,Unf,2,360,Fa,Fa,0,0,91,0,0,0,0,10,2009,WD,76000
60,RL,,53107,ClearCr,6,5,1992,1992,HdBoard,HdBoard,0.0,Gd,TA,Av,GLQ,985,Unf,0,595,1580,SBrkr,1079,874,0,1953,1,0,2,1,3,1,Gd,9,Typ,2,Attchd,1992.0,Fin,2,501,TA,TA,216,231,0,0,0,0,0,6,2007,WD,240000
120,RL,43.0,3182,Blmngtn,8,5,2004,2005,VinylSd,VinylSd,16.0,Gd,TA,No,GLQ,24,Unf,0,1232,1256,SBrkr,1269,0,0,1269,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2004.0,Fin,2,430,TA,TA,146,20,0,0,144,0,0,4,2010,WD,192000
50,RL,58.0,8410,Edwards,5,3,1910,1996,Wd Sdng,VinylSd,0.0,TA,TA,No,Unf,0,Unf,0,658,658,SBrkr,658,526,0,1184,0,0,1,0,5,1,TA,8,Typ,0,,,,0,0,,,0,151,0,0,0,0,0,5,2006,WD,81000
80,RL,72.0,7200,Edwards,6,6,1976,1976,MetalSd,MetalSd,255.0,TA,TA,Av,ALQ,631,Unf,0,410,1041,SBrkr,1125,0,0,1125,1,0,1,0,3,1,TA,6,Typ,1,Detchd,1977.0,Unf,1,352,TA,TA,296,0,0,0,0,0,0,10,2009,WD,125000
20,RL,93.0,9382,CollgCr,7,5,1999,2000,VinylSd,VinylSd,125.0,Gd,TA,No,Unf,0,Unf,0,1468,1468,SBrkr,1479,0,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,1999.0,RFn,2,577,TA,TA,120,25,0,0,0,0,0,7,2008,WD,191000
60,RL,96.0,12474,NridgHt,10,5,2007,2008,VinylSd,VinylSd,272.0,Ex,TA,Av,GLQ,1280,Unf,0,402,1682,SBrkr,1742,590,0,2332,1,0,2,1,3,1,Ex,9,Typ,1,BuiltIn,2008.0,Fin,3,846,TA,TA,196,134,0,0,0,0,0,8,2008,New,426000
50,RL,50.0,8405,Edwards,5,8,1900,1950,MetalSd,MetalSd,0.0,TA,Gd,No,Rec,241,BLQ,391,229,861,SBrkr,961,406,0,1367,1,0,1,0,4,1,TA,7,Typ,0,Detchd,1978.0,Unf,1,384,TA,TA,0,130,112,0,0,0,0,4,2008,WD,119000
60,RL,71.0,12209,Mitchel,6,5,2001,2002,VinylSd,VinylSd,0.0,Ex,TA,No,ALQ,690,Unf,0,114,804,SBrkr,804,1157,0,1961,1,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,2,560,TA,TA,125,192,0,0,0,0,0,6,2009,WD,215000
20,RL,,8339,NAmes,5,7,1959,1959,MetalSd,MetalSd,0.0,,,,,0,,0,0,0,SBrkr,882,0,0,882,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1959.0,RFn,1,294,TA,TA,0,0,0,0,0,0,1200,7,2007,WD,106500
30,RL,,7446,BrkSide,4,5,1941,1950,WdShing,Wd Shng,0.0,TA,TA,No,Rec,266,Unf,0,522,788,FuseA,788,0,0,788,0,0,1,0,2,1,TA,4,Typ,2,,,,0,0,,,0,0,0,0,0,0,0,4,2006,WD,100000
50,RL,60.0,10134,OldTown,5,6,1940,1950,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,735,735,FuseA,735,299,0,1034,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1940.0,Unf,1,240,TA,TA,0,39,0,0,0,0,0,7,2007,WD,109000
20,RL,68.0,9571,Edwards,5,6,1956,1956,Wd Sdng,Wd Sdng,0.0,TA,TA,Av,BLQ,739,Unf,0,405,1144,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1956.0,Unf,1,596,TA,TA,44,0,0,0,0,0,0,6,2010,WD,129000
20,RL,60.0,7200,CollgCr,5,5,1972,1972,MetalSd,MetalSd,0.0,TA,TA,Av,Rec,777,Unf,0,117,894,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1985.0,RFn,2,600,TA,TA,215,0,0,0,0,0,0,9,2009,WD,123000
60,RL,69.0,7590,NAmes,5,5,1962,1962,VinylSd,VinylSd,288.0,TA,TA,No,ALQ,540,Unf,0,324,864,SBrkr,876,936,0,1812,0,0,2,0,4,1,TA,8,Typ,1,Attchd,1962.0,RFn,1,264,TA,TA,0,168,0,0,0,0,0,7,2007,WD,169500
30,RM,60.0,8967,IDOTRR,5,2,1920,1950,MetalSd,MetalSd,0.0,Fa,Po,No,Unf,0,Unf,0,961,961,Mix,1077,0,0,1077,0,0,1,0,2,1,TA,6,Maj2,0,Detchd,1920.0,Unf,1,338,Po,Po,0,0,0,0,0,0,0,11,2007,WD,67000
60,FV,65.0,8125,Somerst,7,5,2006,2007,CemntBd,CmentBd,100.0,Gd,TA,No,GLQ,812,Unf,0,280,1092,SBrkr,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,Attchd,2007.0,Fin,2,438,TA,TA,0,168,0,0,0,0,0,10,2009,WD,241000
120,RL,38.0,14963,Veenker,8,5,1996,1996,BrkFace,BrkFace,0.0,Gd,TA,No,GLQ,786,Unf,0,474,1260,SBrkr,1288,0,0,1288,1,0,1,1,1,1,Ex,4,Typ,2,Attchd,1996.0,Fin,2,500,TA,TA,120,30,0,0,224,0,0,12,2008,WD,245500
20,RL,65.0,8767,CollgCr,7,5,2005,2005,VinylSd,VinylSd,0.0,Gd,TA,Av,GLQ,24,Unf,0,1286,1310,SBrkr,1310,0,0,1310,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2,400,TA,TA,0,0,0,0,0,0,0,7,2006,New,164990
30,RL,60.0,10200,Sawyer,5,8,1940,1997,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,672,672,SBrkr,672,0,0,672,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1940.0,Unf,1,240,TA,TA,168,0,0,0,0,0,0,8,2008,WD,108000
60,RL,93.0,12090,NoRidge,8,5,1998,1998,VinylSd,VinylSd,650.0,Gd,TA,No,Unf,0,Unf,0,1141,1141,SBrkr,1165,1098,0,2263,0,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1998.0,Fin,2,420,TA,TA,144,123,0,0,0,0,0,7,2006,WD,258000
60,RL,,10364,Gilbert,6,5,1995,1996,MetalSd,MetalSd,0.0,Gd,TA,No,Unf,0,Unf,0,806,806,SBrkr,806,766,0,1572,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1995.0,Fin,2,373,TA,TA,0,40,0,0,0,0,0,5,2007,WD,168000
20,RL,,9991,Sawyer,4,4,1976,1993,Plywood,Plywood,0.0,TA,TA,No,BLQ,1116,Unf,0,165,1281,SBrkr,1620,0,0,1620,1,0,2,0,3,1,TA,8,Min1,1,Attchd,1993.0,Unf,2,490,TA,TA,120,78,0,0,0,0,0,6,2009,WD,150000
50,RL,51.0,10480,SWISU,6,5,1936,1950,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,1064,1064,FuseA,1166,0,473,1639,0,0,1,0,3,1,TA,6,Maj2,0,Detchd,1936.0,Unf,1,240,TA,TA,0,0,0,0,0,0,0,3,2008,WD,115000
70,RL,63.0,15576,Crawfor,6,7,1915,1976,Wd Sdng,Plywood,0.0,Gd,TA,No,Unf,0,Unf,0,840,840,SBrkr,840,840,0,1680,0,0,2,0,4,1,TA,8,Typ,0,Attchd,1960.0,Unf,1,308,TA,TA,0,0,160,0,0,0,0,3,2008,WD,177000
60,RL,109.0,14154,NridgHt,7,5,2006,2006,VinylSd,VinylSd,350.0,Ex,Gd,No,Unf,0,Unf,0,1063,1063,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,Gd,9,Typ,1,Attchd,2006.0,RFn,3,947,TA,TA,192,62,0,0,0,0,0,8,2007,New,280000
60,FV,85.0,10800,Somerst,8,5,2007,2008,VinylSd,VinylSd,100.0,Ex,TA,No,GLQ,789,Unf,0,245,1034,SBrkr,1050,1028,0,2078,1,0,2,1,3,1,Ex,8,Typ,1,Attchd,2008.0,Fin,3,836,TA,TA,0,102,0,0,0,0,0,4,2008,New,339750
20,RL,68.0,9571,Edwards,5,3,1958,1958,BrkComm,Brk Cmn,0.0,TA,Fa,No,Unf,0,Unf,0,1276,1276,FuseA,1276,0,0,1276,0,0,1,0,3,1,TA,5,Mod,0,Attchd,1958.0,Unf,1,350,TA,TA,0,0,0,0,0,0,0,6,2009,COD,60000
190,RL,100.0,34650,Gilbert,5,5,1955,1955,Wd Sdng,Wd Sdng,0.0,TA,TA,Mn,Rec,1056,Unf,0,0,1056,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1955.0,Fin,2,572,TA,TA,264,0,0,0,0,0,0,1,2006,WD,145000
20,FV,,4403,Somerst,7,5,2009,2009,MetalSd,MetalSd,432.0,Ex,TA,Av,GLQ,578,Unf,0,892,1470,SBrkr,1478,0,0,1478,1,0,2,1,2,1,Gd,7,Typ,1,Attchd,2009.0,Fin,2,484,TA,TA,0,144,0,0,0,0,0,6,2010,New,222000
30,RM,56.0,8960,OldTown,5,6,1927,1950,WdShing,Wd Shng,0.0,TA,TA,No,Unf,0,Unf,0,1008,1008,FuseA,1028,0,0,1028,0,0,1,0,2,1,TA,5,Typ,1,Detchd,1927.0,Unf,2,360,TA,TA,0,0,130,0,0,0,0,3,2010,WD,115000
60,RL,59.0,11228,SawyerW,7,5,1993,1993,VinylSd,VinylSd,0.0,Gd,TA,No,BLQ,50,GLQ,531,499,1080,SBrkr,1080,1017,0,2097,0,1,2,1,3,1,Gd,9,Typ,1,Attchd,1993.0,Unf,3,678,TA,TA,196,187,0,0,0,0,0,12,2008,WD,228000
20,RL,73.0,8899,Gilbert,7,5,2007,2007,VinylSd,VinylSd,0.0,Gd,TA,Av,GLQ,24,Unf,0,1316,1340,SBrkr,1340,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,Fin,2,396,TA,TA,100,30,0,0,0,0,0,8,2007,New,181134
60,RL,74.0,7844,Sawyer,6,7,1978,1978,HdBoard,HdBoard,203.0,TA,TA,No,ALQ,209,Unf,0,463,672,SBrkr,672,728,0,1400,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,2,440,TA,TA,0,0,0,0,0,0,0,3,2006,WD,149500
70,RL,86.0,22420,Crawfor,6,6,1918,1950,Wd Sdng,Stucco,0.0,Gd,TA,No,BLQ,1128,Unf,0,242,1370,FuseA,1370,1254,0,2624,1,0,2,1,4,1,TA,10,Typ,1,Detchd,1918.0,Unf,3,864,TA,TA,0,0,0,0,0,0,0,11,2007,WD,239000
50,RL,60.0,8160,Edwards,5,6,1940,1950,MetalSd,MetalSd,0.0,TA,TA,No,ALQ,312,Unf,0,444,756,FuseF,756,378,0,1134,1,0,1,1,3,1,TA,7,Typ,0,Detchd,1940.0,Unf,1,240,TA,TA,0,0,0,0,0,0,0,4,2007,WD,126000
20,RL,65.0,8450,NAmes,5,6,1968,1968,VinylSd,VinylSd,0.0,TA,TA,No,BLQ,775,Unf,0,281,1056,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1968.0,Unf,1,304,TA,TA,0,85,184,0,0,0,0,7,2010,WD,142000
90,RM,78.0,7060,Mitchel,7,5,1997,1998,VinylSd,VinylSd,200.0,Gd,Gd,Gd,GLQ,1309,Unf,0,35,1344,SBrkr,1344,0,0,1344,2,0,2,0,2,2,TA,8,Typ,0,Attchd,1997.0,Fin,4,784,TA,TA,0,0,0,0,0,0,0,11,2008,WD,206300
20,RL,,16635,NWAmes,6,7,1977,2000,CemntBd,CmentBd,126.0,Gd,TA,No,ALQ,1246,Unf,0,356,1602,SBrkr,1602,0,0,1602,0,1,2,0,3,1,Gd,8,Typ,1,Attchd,1977.0,Fin,2,529,TA,TA,240,0,0,0,0,0,0,6,2009,WD,215000
20,RL,100.0,21750,Mitchel,5,5,1954,1954,HdBoard,HdBoard,0.0,TA,TA,No,Unf,0,Unf,0,988,988,FuseA,988,0,0,988,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1954.0,RFn,2,520,TA,TA,0,0,0,0,0,0,0,2,2008,WD,113000
60,RL,80.0,9200,NoRidge,8,5,1998,1998,VinylSd,VinylSd,473.0,Gd,TA,No,GLQ,986,Unf,0,484,1470,SBrkr,1470,1160,0,2630,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1998.0,Fin,3,696,TA,TA,0,66,0,0,0,0,0,6,2008,WD,315000
20,RL,72.0,9000,NAmes,6,5,1956,1956,Wd Sdng,Wd Sdng,74.0,Gd,TA,No,LwQ,616,Unf,0,580,1196,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,6,Typ,1,Attchd,1956.0,RFn,1,297,TA,TA,0,44,0,0,0,0,0,5,2008,WD,139000
60,RM,60.0,3378,OldTown,7,8,1946,1992,HdBoard,HdBoard,0.0,TA,TA,No,Unf,0,Unf,0,651,651,SBrkr,707,682,0,1389,0,0,1,1,3,1,TA,6,Typ,2,Detchd,1947.0,Unf,1,240,TA,TA,0,0,126,0,0,0,0,9,2009,WD,135000
80,RL,,12800,SawyerW,7,5,1989,1989,Wd Sdng,Wd Sdng,145.0,Gd,TA,Gd,GLQ,1518,Unf,0,0,1518,SBrkr,1644,0,0,1644,1,1,2,0,2,1,Gd,5,Typ,1,Attchd,1989.0,Fin,2,569,TA,TA,80,0,0,0,396,0,0,8,2009,WD,275000
20,RL,77.0,8593,NAmes,4,6,1957,1957,MetalSd,MetalSd,0.0,TA,TA,No,Rec,288,Unf,0,619,907,SBrkr,907,0,0,907,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1964.0,Unf,1,352,TA,TA,0,0,0,0,0,0,0,7,2008,WD,109008
20,RL,64.0,6762,CollgCr,7,5,2007,2007,VinylSd,VinylSd,108.0,Gd,TA,No,GLQ,664,Unf,0,544,1208,SBrkr,1208,0,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2007.0,RFn,2,628,TA,TA,105,54,0,0,0,0,0,9,2007,New,195400
20,RL,130.0,11457,Timber,6,5,1988,1988,HdBoard,HdBoard,0.0,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,SBrkr,1412,0,0,1412,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,1988.0,Unf,2,576,TA,TA,0,0,169,0,0,0,0,3,2009,WD,175000
160,RM,21.0,1680,BrDale,6,5,1971,1971,HdBoard,HdBoard,232.0,TA,TA,No,ALQ,387,Unf,0,96,483,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,4,Typ,0,Detchd,1971.0,Unf,1,264,TA,TA,0,0,0,0,0,0,0,7,2008,COD,85400
50,RM,60.0,5586,OldTown,6,7,1920,1998,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,901,901,SBrkr,1088,110,0,1198,0,0,1,0,4,1,TA,7,Typ,0,,,,0,0,,,0,98,0,0,0,0,0,9,2008,ConLD,79900
160,RM,24.0,1920,BrDale,5,5,1971,1971,HdBoard,HdBoard,376.0,TA,TA,No,ALQ,471,Unf,0,294,765,SBrkr,765,600,0,1365,1,0,1,1,2,1,TA,6,Min1,0,Detchd,1971.0,Unf,2,440,TA,TA,240,36,0,0,0,0,0,8,2007,WD,122500
60,RL,100.0,10839,Gilbert,6,5,1997,1998,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,926,926,SBrkr,926,678,0,1604,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1997.0,Fin,2,470,TA,TA,0,36,0,0,0,0,0,7,2008,WD,181000
180,RM,21.0,1890,MeadowV,4,7,1972,1972,CemntBd,CmentBd,0.0,Gd,TA,Av,ALQ,495,Unf,0,135,630,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,,,,0,0,,,88,0,0,0,0,0,0,6,2008,WD,81000
60,RL,43.0,10667,CollgCr,7,6,1996,1996,VinylSd,VinylSd,0.0,Gd,TA,Av,GLQ,385,ALQ,344,70,799,SBrkr,827,834,0,1661,1,0,2,1,3,1,Gd,6,Typ,1,Attchd,1996.0,RFn,2,550,TA,TA,158,61,0,0,0,0,0,4,2009,ConLw,212000
50,RM,40.0,4400,OldTown,6,8,1920,1950,Stucco,Stucco,0.0,Fa,TA,No,Unf,0,Unf,0,648,648,FuseA,734,384,0,1118,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1990.0,Unf,2,440,TA,TA,0,0,0,0,0,0,0,10,2006,WD,116000
45,RM,50.0,6000,BrkSide,6,7,1926,2004,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,884,884,SBrkr,904,0,0,904,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1926.0,Unf,1,180,TA,TA,0,0,105,0,0,0,0,1,2009,WD,119000
30,RL,40.0,4280,Crawfor,5,6,1913,2002,WdShing,Stucco,0.0,TA,TA,No,LwQ,365,Unf,0,75,440,SBrkr,694,0,0,694,0,0,1,0,2,1,Gd,4,Typ,1,Detchd,1990.0,Unf,1,352,Gd,TA,0,0,34,0,0,0,0,3,2007,WD,90350
50,RL,67.0,12354,Edwards,6,8,1920,2000,Wd Sdng,Wd Sdng,0.0,TA,Fa,Mn,Unf,0,Unf,0,684,684,SBrkr,684,512,0,1196,0,0,1,0,3,1,Gd,7,Typ,0,Detchd,2005.0,Unf,2,528,TA,TA,0,46,0,0,0,0,800,8,2009,ConLI,110000
20,RL,105.0,15431,NridgHt,10,5,2008,2008,VinylSd,VinylSd,200.0,Ex,TA,Gd,GLQ,1767,ALQ,539,788,3094,SBrkr,2402,0,0,2402,1,0,2,0,2,1,Ex,10,Typ,2,Attchd,2008.0,Fin,3,672,TA,TA,0,72,0,0,170,0,0,4,2009,WD,555000
90,RL,92.0,12108,Edwards,4,4,1955,1955,VinylSd,VinylSd,270.0,TA,TA,No,ALQ,133,Unf,0,1307,1440,FuseF,1440,0,0,1440,0,0,2,0,4,2,Fa,8,Typ,0,,,,0,0,,,0,0,0,0,0,0,0,9,2008,WD,118000
50,RM,52.0,6240,BrkSide,5,7,1930,1992,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,1078,1078,SBrkr,1128,445,0,1573,0,0,2,0,3,1,TA,8,Typ,1,Detchd,1930.0,Unf,2,360,TA,TA,0,0,0,0,0,0,0,6,2008,WD,162900
120,RL,53.0,3922,Blmngtn,7,5,2006,2007,WdShing,Wd Shng,72.0,Ex,TA,Av,Unf,0,Unf,0,1258,1258,SBrkr,1258,0,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2007.0,Fin,3,648,TA,TA,144,16,0,0,0,0,0,6,2007,New,172500
60,RL,70.0,8750,CollgCr,7,5,1994,1995,VinylSd,VinylSd,0.0,Gd,TA,No,GLQ,642,Unf,0,273,915,SBrkr,933,975,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,Unf,2,493,TA,TA,144,133,0,0,0,0,0,7,2008,WD,210000
20,RL,73.0,9855,Edwards,6,5,1956,1956,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,1436,1436,SBrkr,1689,0,0,1689,0,0,1,0,3,1,TA,7,Typ,1,Attchd,1956.0,Unf,2,480,TA,TA,0,0,0,0,0,0,0,11,2009,COD,127500
20,RL,137.0,16492,NAmes,6,6,1966,2002,BrkFace,Plywood,0.0,TA,TA,No,ALQ,247,Rec,713,557,1517,SBrkr,1888,0,0,1888,0,0,2,1,2,1,Gd,6,Mod,1,Attchd,1966.0,Fin,2,578,TA,TA,0,0,0,0,0,0,0,6,2010,WD,190000
60,RL,,11214,Gilbert,7,5,1998,1999,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,930,930,SBrkr,956,930,0,1886,0,0,2,1,4,1,Gd,10,Typ,1,Attchd,1998.0,Fin,2,431,TA,TA,89,0,0,0,0,0,0,7,2006,WD,199900
50,RM,50.0,8600,IDOTRR,6,6,1937,1950,MetalSd,MetalSd,0.0,TA,TA,No,Unf,0,Unf,0,780,780,SBrkr,780,596,0,1376,0,0,2,0,3,1,TA,7,Typ,1,Detchd,1937.0,Unf,1,198,TA,TA,0,0,0,0,0,0,0,6,2006,WD,119500
50,RM,50.0,6000,OldTown,3,7,1948,2002,MetalSd,MetalSd,0.0,TA,TA,No,ALQ,331,Unf,0,318,649,SBrkr,679,504,0,1183,0,0,1,1,2,1,TA,6,Typ,0,Detchd,1981.0,Unf,1,308,TA,TA,0,176,0,0,0,0,0,6,2007,WD,120000
30,RM,70.0,5684,OldTown,6,8,1930,2005,Wd Sdng,Wd Sdng,0.0,TA,TA,No,Unf,0,Unf,0,813,813,FuseA,813,0,0,813,0,0,1,0,2,1,Gd,5,Typ,0,Detchd,1932.0,Unf,1,270,Fa,Fa,0,113,0,0,0,0,0,6,2006,WD,110000
20,RL,62.0,70761,ClearCr,7,5,1975,1975,Plywood,Plywood,0.0,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,SBrkr,1533,0,0,1533,1,0,2,0,2,1,Gd,5,Typ,2,Attchd,1975.0,Unf,2,576,TA,TA,200,54,0,0,0,0,0,12,2006,WD,280000
60,RL,,9303,Timber,6,5,1996,1997,VinylSd,VinylSd,42.0,Ex,TA,No,ALQ,742,Unf,0,130,872,SBrkr,888,868,0,1756,1,0,2,1,3,1,TA,7,Typ,0,Attchd,1996.0,Fin,2,422,TA,TA,144,122,0,0,0,0,0,7,2007,WD,204000
60,FV,75.0,9000,Somerst,8,5,2008,2008,VinylSd,VinylSd,0.0,Gd,TA,No,Unf,0,Unf,0,768,768,SBrkr,786,804,0,1590,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2008.0,RFn,2,676,TA,TA,0,30,0,0,0,0,0,6,2009,WD,210000
90,RL,63.0,9297,Mitchel,5,5,1976,1976,Plywood,Plywood,0.0,TA,TA,No,ALQ,1606,Unf,0,122,1728,SBrkr,1728,0,0,1728,2,0,2,0,4,2,TA,8,Typ,0,Detchd,1976.0,Unf,2,560,TA,TA,0,0,0,0,0,0,0,7,2006,WD,188000
20,RL,80.0,9600,NWAmes,7,6,1973,1973,HdBoard,HdBoard,320.0,TA,TA,No,ALQ,916,Unf,0,326,1242,SBrkr,1242,0,0,1242,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1973.0,Unf,2,528,TA,TA,0,0,0,0,0,0,0,9,2007,WD,175500
70,RM,34.0,4571,OldTown,5,5,1916,1950,AsbShng,AsbShng,0.0,TA,TA,No,Unf,0,Unf,0,624,624,SBrkr,624,720,0,1344,0,0,1,0,4,1,TA,7,Typ,0,Detchd,1916.0,Unf,3,513,Fa,Fa,0,0,96,0,0,0,0,5,2008,COD,98000
20,RL,,53227,ClearCr,4,6,1954,1994,Plywood,Plywood,0.0,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,SBrkr,1663,0,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Attchd,1954.0,Fin,2,529,TA,TA,224,137,0,0,0,0,0,3,2008,WD,256000
70,RM,,5100,OldTown,8,7,1925,1996,Stucco,Wd Shng,0.0,TA,TA,No,Unf,0,Unf,0,588,588,SBrkr,833,833,0,1666,0,0,1,0,3,1,Gd,7,Typ,1,Detchd,1925.0,Unf,1,228,TA,TA,192,63,0,0,0,0,0,6,2008,WD,161000
50,RL,,7015,BrkSide,5,4,1950,1950,MetalSd,MetalSd,161.0,TA,TA,No,LwQ,185,Unf,0,524,709,SBrkr,979,224,0,1203,1,0,1,0,3,1,Gd,5,Typ,1,Detchd,1950.0,Unf,1,352,TA,TA,0,0,248,0,0,0,0,7,2009,WD,110000
60,FV,75.0,8004,Somerst,8,5,2009,2009,VinylSd,VinylSd,110.0,Gd,TA,No,GLQ,544,Unf,0,288,832,SBrkr,832,1103,0,1935,1,0,2,1,3,1,TA,8,Typ,0,BuiltIn,2009.0,Fin,2,552,TA,TA,0,150,0,0,0,0,0,12,2009,New,263435
70,RL,60.0,7200,SWISU,7,9,1936,2007,Wd Sdng,Wd Sdng,0.0,Gd,Gd,No,ALQ,350,BLQ,210,0,560,SBrkr,575,560,0,1135,1,0,1,0,3,1,Gd,6,Typ,0,Detchd,1971.0,RFn,2,576,TA,TA,256,0,0,0,0,0,0,4,2009,WD,155000
